direction,q,side,policy,phase,node,end,sample,warmup,correct,requested_delay_ms,local_activation_arrival_ms,activation_ack_ms,post_activation_weight_wait_ms,subsequent_compute_cuda_ms,finite_work_complete_ms,weight_bytes,weight_work_ms,activation_event_prepare_ms,activation_copy_call_ms,activation_post_call_submit_ms,activation_completion_wait_ms,activation_host_ms,activation_cuda_ms,activation_gpu_start_ms,activation_gpu_end_ms
A-B,128,sender,chunk,jitter,A,sender,6,False,True,6.862872098263819,7.704664707183838,2.5647335052490234,6.7262282371521,0.5045120120048523,17.532010078430176,201433088,16.79276752471924,0.04004240036010742,0.09397602081298828,0.033080101013183594,0.021412372589111328,0.18851089477539062,0.13395200669765472,7.751232147216797,7.885183811187744
A-B,128,sender,chunk,jitter,A,sender,7,False,True,7.62378522106694,8.704258918762207,2.51631498336792,5.729294776916504,0.5015360116958618,17.484458923339844,201433088,16.75200366973877,0.039392948150634766,0.011579513549804688,0.00708770751953125,0.06318426132202148,0.12124443054199219,0.05471999943256378,8.762144088745117,8.816864013671875
A-B,128,sender,chunk,jitter,A,sender,8,False,True,6.859876245124442,7.695213794708252,2.5441408157348633,6.689281940460205,0.4949760138988495,17.455535888671875,201433088,16.73146629333496,0.03959512710571289,0.012798309326171875,0.0081787109375,0.029449939727783203,0.09002208709716797,0.042847998440265656,7.740479946136475,7.783328056335449
A-B,128,sender,chunk,jitter,A,sender,9,False,True,3.8446215630738516,4.642662048339844,2.526434898376465,9.722867012023926,0.5544639825820923,17.478935718536377,201433088,16.693153858184814,0.04164934158325195,0.012629032135009766,0.0073146820068359375,0.06211519241333008,0.12370824813842773,0.05459199845790863,4.704192161560059,4.75878381729126
A-B,128,sender,chunk,jitter,A,sender,10,False,True,3.956421859779656,4.785926818847656,2.4959607124328613,9.668899536132812,0.5280960202217102,17.514564990997314,201433088,16.731414794921875,0.03928232192993164,0.011686325073242188,0.0070590972900390625,0.062835693359375,0.12086343765258789,0.054048001766204834,4.844160079956055,4.898208141326904
A-B,128,sender,chunk,jitter,B,receiver,1,False,True,0.3713982494625201,2.768113851547241,,0.0007100105285644531,1.5583679676055908,4.8048179149627686,0,0,0.2143418788909912,0.06710100173950195,0.03388190269470215,0.012156009674072266,0.3274807929992676,0.09603200107812881,2.9973440170288086,3.0933759212493896
A-B,128,sender,chunk,jitter,B,receiver,2,False,True,3.2597728498243894,5.66083288192749,,0.000904083251953125,1.3591680526733398,7.458462953567505,0,0,0.18436884880065918,0.06733894348144531,0.033869028091430664,0.011844873428344727,0.2974216938018799,0.0960640013217926,5.852896213531494,5.948959827423096
A-B,128,sender,chunk,jitter,B,receiver,3,False,True,0.3952717673132069,2.7155301570892334,,0.0007097721099853516,1.1625280380249023,4.323441982269287,0,0,0.18586087226867676,0.06125307083129883,0.03536081314086914,0.011458158493041992,0.2939329147338867,0.09107200056314468,2.9089601039886475,3.0000319480895996
A-B,128,sender,chunk,jitter,B,receiver,4,False,True,5.896852771965226,8.310290813446045,,0.0009238719940185547,1.1959999799728394,9.944437980651855,0,0,0.18059778213500977,0.06816411018371582,0.0321040153503418,0.01210784912109375,0.29297375679016113,0.09558399766683578,8.498208045959473,8.593791961669922
A-B,128,sender,chunk,jitter,B,receiver,5,False,True,7.0863562187107085,9.488743782043457,,0.0007898807525634766,1.1712000370025635,11.10136866569519,0,0,0.18270301818847656,0.07113313674926758,0.033592939376831055,0.012374162673950195,0.2998032569885254,0.09958399832248688,9.67961597442627,9.779199600219727
A-B,128,sender,chunk,jitter,B,receiver,6,False,True,6.862872098263819,9.311585903167725,,0.0008618831634521484,1.2670719623565674,11.011395931243896,0,0,0.1800520420074463,0.07008004188537598,0.032762765884399414,0.011450052261352539,0.2943449020385742,0.09795200079679489,9.498432159423828,9.596384048461914
A-B,128,sender,chunk,jitter,B,receiver,7,False,True,7.62378522106694,10.110030174255371,,0.0008702278137207031,1.1770559549331665,11.718939065933228,0,0,0.1819601058959961,0.06078481674194336,0.032517194747924805,0.011731863021850586,0.28699398040771484,0.08780799806118011,10.30031967163086,10.388128280639648
A-B,128,sender,chunk,jitter,B,receiver,8,False,True,6.859876245124442,9.245298147201538,,0.0007309913635253906,1.2642560005187988,10.997119188308716,0,0,0.21414422988891602,0.0739278793334961,0.03166389465332031,0.01559901237487793,0.33533501625061035,0.10080000013113022,9.467840194702148,9.568639755249023
A-B,128,sender,chunk,jitter,B,receiver,9,False,True,3.8446215630738516,6.205848932266235,,0.0006670951843261719,1.2843199968338013,7.951261043548584,0,0,0.20194315910339355,0.06512689590454102,0.031533002853393555,0.012339115142822266,0.3109421730041504,0.09244800359010696,6.415679931640625,6.5081281661987305
A-B,128,sender,chunk,jitter,B,receiver,10,False,True,3.956421859779656,6.342690944671631,,0.0008139610290527344,1.166815996170044,7.932430028915405,0,0,0.18047189712524414,0.06065726280212402,0.03176379203796387,0.01206207275390625,0.2849550247192383,0.08742400258779526,6.530623912811279,6.618048191070557
A-B,128,sender,window2,zero,A,sender,1,False,True,0,0.77490234375,2.7247586250305176,13.27431869506836,0.6369919776916504,17.44742202758789,201433088,16.415031909942627,0.03640604019165039,0.011051177978515625,0.00679779052734375,0.06500720977783203,0.1192622184753418,0.05532800033688545,0.8302720189094543,0.8855999708175659
A-B,128,sender,window2,zero,A,sender,2,False,True,0,0.7186717987060547,2.539991855621338,13.499197006225586,0.7398080229759216,17.53642702102661,201433088,16.451916217803955,0.0371546745300293,0.011207103729248047,0.006569862365722656,0.06540393829345703,0.12033557891845703,0.05567999929189682,0.7751680016517639,0.830847978591919
A-B,128,sender,window2,zero,A,sender,3,False,True,0,0.6923422813415527,2.4653677940368652,13.474358558654785,0.8141440153121948,17.48271417617798,201433088,16.313942432403564,0.0372614860534668,0.011156558990478516,0.006782054901123047,0.06468486785888672,0.11988496780395508,0.05539200082421303,0.7486720085144043,0.8040639758110046
A-B,128,sender,window2,zero,A,sender,4,False,True,0,0.7027058601379395,2.47418212890625,13.450536251068115,0.7614079713821411,17.424829959869385,201433088,16.323147773742676,0.03822898864746094,0.011209964752197266,0.006695270538330078,0.06502246856689453,0.12115669250488281,0.055776000022888184,0.7599359750747681,0.8157119750976562
A-B,128,sender,window2,zero,A,sender,5,False,True,0,0.7008438110351562,2.4719629287719727,13.531259536743164,0.844543993473053,17.584935665130615,201433088,16.384662628173828,0.0370793342590332,0.011261940002441406,0.006806850433349609,0.06375598907470703,0.11890411376953125,0.0541439987719059,0.7574080228805542,0.8115519881248474
A-B,128,sender,window2,zero,A,sender,6,False,True,0,0.6918730735778809,2.476728916168213,13.588529109954834,0.824288010597229,17.617741107940674,201433088,16.450584888458252,0.03763294219970703,0.011565208435058594,0.006783485412597656,0.06450128555297852,0.1204829216003418,0.05536000058054924,0.7489920258522034,0.8043519854545593
A-B,128,sender,window2,zero,A,sender,7,False,True,0,0.6943469047546387,2.4712181091308594,13.504149436950684,0.7675520181655884,17.47330141067505,201433088,16.349734783172607,0.03698301315307617,0.01132822036743164,0.006505489349365234,0.06542396545410156,0.12024068832397461,0.0562559999525547,0.7505919933319092,0.8068479895591736
A-B,128,sender,window2,zero,A,sender,8,False,True,0,0.6958184242248535,2.5084643363952637,13.200102806091309,0.6027200222015381,17.040719985961914,201433088,16.194488048553467,0.037619590759277344,0.011748790740966797,0.006779193878173828,0.06418085098266602,0.12032842636108398,0.05526399984955788,0.7525439858436584,0.807807981967926
A-B,128,sender,window2,zero,A,sender,9,False,True,0,0.6948347091674805,2.465923309326172,13.44454574584961,0.7568320035934448,17.39850616455078,201433088,16.29343891143799,0.037062644958496094,0.011370182037353516,0.0066680908203125,0.06524419784545898,0.1203451156616211,0.055743999779224396,0.7514879703521729,0.8072320222854614
A-B,128,sender,window2,zero,A,sender,10,False,True,0,0.6990714073181152,2.4844980239868164,13.53352975845337,0.756767988204956,17.512389659881592,201433088,16.413708209991455,0.03755331039428711,0.011355876922607422,0.006426811218261719,0.06433916091918945,0.1196751594543457,0.054816000163555145,0.7557759881019592,0.810591995716095
A-B,128,sender,window2,zero,B,receiver,1,False,True,0,2.254321813583374,,0.0007109642028808594,1.3574399948120117,4.062267065048218,0,0,0.18690800666809082,0.06638383865356445,0.03405904769897461,0.012211084365844727,0.2995619773864746,0.09513600170612335,2.44979190826416,2.5449280738830566
A-B,128,sender,window2,zero,B,receiver,2,False,True,0,2.235750198364258,,0.0008118152618408203,1.1772160530090332,3.897006034851074,0,0,0.21925091743469238,0.06771612167358398,0.033600807189941406,0.012704849243164062,0.33327269554138184,0.09689600020647049,2.4626240730285645,2.5595200061798096
A-B,128,sender,window2,zero,B,receiver,3,False,True,0,2.246540069580078,,0.0008330345153808594,1.192352056503296,3.866480827331543,0,0,0.18413376808166504,0.0606839656829834,0.03132200241088867,0.011433124542236328,0.28757286071777344,0.08720000088214874,2.4379520416259766,2.5251519680023193
A-B,128,sender,window2,zero,B,receiver,4,False,True,0,2.237874984741211,,0.0008180141448974609,1.2486720085144043,3.938559055328369,0,0,0.19556307792663574,0.06475996971130371,0.035794973373413086,0.011486053466796875,0.3076040744781494,0.09424000233411789,2.440864086151123,2.5351040363311768
A-B,128,sender,window2,zero,B,receiver,5,False,True,0,2.240238904953003,,0.0009291172027587891,1.251296043395996,3.930898904800415,0,0,0.1834700107574463,0.06440973281860352,0.03285527229309082,0.012212991714477539,0.29294800758361816,0.09187199920415878,2.431040048599243,2.52291202545166
A-B,128,sender,window2,zero,B,receiver,6,False,True,0,2.247286081314087,,0.0007097721099853516,1.203935980796814,3.888360023498535,0,0,0.19090008735656738,0.06162095069885254,0.03263521194458008,0.011638879776000977,0.296795129776001,0.09017600119113922,2.4451520442962646,2.535327911376953
A-B,128,sender,window2,zero,B,receiver,7,False,True,0,2.2438809871673584,,0.0008881092071533203,1.3108799457550049,3.9979050159454346,0,0,0.18843293190002441,0.06424999237060547,0.032544851303100586,0.011744260787963867,0.29697203636169434,0.09200000017881393,2.439647912979126,2.5316479206085205
A-B,128,sender,window2,zero,B,receiver,8,False,True,0,2.227081775665283,,0.0006771087646484375,1.2495360374450684,3.9146671295166016,0,0,0.18844914436340332,0.06305503845214844,0.033503055572509766,0.011569023132324219,0.29657626152038574,0.09222400188446045,2.4227840900421143,2.515007972717285
A-B,128,sender,window2,zero,B,receiver,9,False,True,0,2.2380218505859375,,0.0008370876312255859,1.1695359945297241,3.852113962173462,0,0,0.19925308227539062,0.060540199279785156,0.03363966941833496,0.011982202529907227,0.30541515350341797,0.08940800279378891,2.4438400268554688,2.533247947692871
A-B,128,sender,window2,zero,B,receiver,10,False,True,0,2.2635467052459717,,0.0006709098815917969,1.1883200407028198,3.8896210193634033,0,0,0.18915796279907227,0.06109309196472168,0.03373885154724121,0.01165914535522461,0.29564905166625977,0.08953599631786346,2.4596478939056396,2.5491840839385986
A-B,128,sender,window2,delay2,A,sender,1,False,True,2,2.913428783416748,2.5528626441955566,11.234758853912354,0.6579200029373169,17.394693851470947,201433088,16.364870071411133,0.05815458297729492,0.018138408660888672,0.016364574432373047,0.04945802688598633,0.14211559295654297,0.05724800005555153,2.989759922027588,3.0470080375671387
A-B,128,sender,window2,delay2,A,sender,2,False,True,2,2.8186745643615723,2.557997226715088,11.375487327575684,0.8220160007476807,17.61204719543457,201433088,16.413758277893066,0.06301736831665039,0.018299579620361328,0.017645835876464844,0.048734188079833984,0.14769697189331055,0.05801599845290184,2.9002881050109863,2.958303928375244
A-B,128,sender,window2,delay2,A,sender,3,False,True,2,2.766368865966797,2.511834144592285,11.290086269378662,0.5360959768295288,17.13595151901245,201433088,16.212923049926758,0.040841102600097656,0.012197017669677734,0.007095813751220703,0.06414031982421875,0.12427425384521484,0.05644800141453743,2.8261759281158447,2.8826239109039307
A-B,128,sender,window2,delay2,A,sender,4,False,True,2,2.744357109069824,2.509438991546631,11.273418426513672,0.4926399886608124,17.0423641204834,201433088,16.157100200653076,0.05803537368774414,0.017676830291748047,0.01640462875366211,0.04900646209716797,0.14112329483032227,0.055904000997543335,2.820863962173462,2.876768112182617
A-B,128,sender,window2,delay2,A,sender,5,False,True,2,2.7613415718078613,2.5198564529418945,11.217445850372314,0.7670080065727234,17.302218914031982,201433088,16.190613746643066,0.0582890510559082,0.018310546875,0.016412734985351562,0.05030393600463867,0.14331626892089844,0.058240000158548355,2.838047981262207,2.8962879180908203
A-B,128,sender,window2,delay2,A,sender,6,False,True,2,2.7769899368286133,2.5059728622436523,11.521490097045898,0.5228800177574158,17.359139919281006,201433088,16.464111804962158,0.040106773376464844,0.01212310791015625,0.006891727447509766,0.06240701675415039,0.12152862548828125,0.054048001766204834,2.8363840579986572,2.8904318809509277
A-B,128,sender,window2,delay2,A,sender,7,False,True,2,2.796985626220703,2.564404010772705,11.253217697143555,0.6701760292053223,17.320371627807617,201433088,16.278042793273926,0.057520389556884766,0.017670631408691406,0.016131877899169922,0.04997396469116211,0.1412968635559082,0.057023998349905014,2.8729279041290283,2.9299519062042236
A-B,128,sender,window2,delay2,A,sender,8,False,True,2,2.756293773651123,2.5055627822875977,11.1038179397583,0.4955520033836365,16.893338680267334,201433088,16.163074016571045,0.03966856002807617,0.011868476867675781,0.006862163543701172,0.06346988677978516,0.12186908721923828,0.05484800040721893,2.8154239654541016,2.870271921157837
A-B,128,sender,window2,delay2,A,sender,9,False,True,2,2.8207802772521973,2.5150904655456543,11.211089611053467,0.4936319887638092,17.075093269348145,201433088,16.350777626037598,0.03932809829711914,0.011734962463378906,0.00824737548828125,0.04781055450439453,0.10712099075317383,0.04012800008058548,2.87337589263916,2.913503885269165
A-B,128,sender,window2,delay2,A,sender,10,False,True,2,2.8000001907348633,2.497879981994629,11.270152568817139,0.8225600123405457,17.42697238922119,201433088,16.393510818481445,0.0578770637512207,0.017636775970458984,0.01626873016357422,0.04599475860595703,0.13777732849121094,0.04681599885225296,2.876159906387329,2.922976016998291
A-B,128,sender,window2,delay2,B,receiver,1,False,True,2,4.433924913406372,,0.0007100105285644531,1.3086400032043457,6.178926944732666,0,0,0.18818306922912598,0.06650996208190918,0.03261995315551758,0.012542247772216797,0.29985523223876953,0.09756799787282944,4.630623817443848,4.72819185256958
A-B,128,sender,window2,delay2,B,receiver,2,False,True,2,4.406734228134155,,0.000865936279296875,1.3602880239486694,6.2019102573394775,0,0,0.18348193168640137,0.06117105484008789,0.03472900390625,0.012517929077148438,0.2918999195098877,0.09062399715185165,4.597375869750977,4.688000202178955
A-B,128,sender,window2,delay2,B,receiver,3,False,True,2,4.320239067077637,,0.0007600784301757812,1.1799999475479126,5.9476518630981445,0,0,0.18892908096313477,0.06378793716430664,0.03386116027832031,0.019418954849243164,0.3059971332550049,0.09196799993515015,4.5167999267578125,4.608767986297607
A-B,128,sender,window2,delay2,B,receiver,4,False,True,2,4.333370923995972,,0.0009276866912841797,1.2425919771194458,6.016486167907715,0,0,0.19336271286010742,0.06327509880065918,0.0315859317779541,0.011507034301757812,0.2997307777404785,0.09062399715185165,4.533952236175537,4.624576091766357
A-B,128,sender,window2,delay2,B,receiver,5,False,True,2,4.352849006652832,,0.000885009765625,1.224992036819458,6.028501987457275,0,0,0.18218016624450684,0.06430912017822266,0.03412890434265137,0.011846780776977539,0.2924649715423584,0.09372799843549728,4.542623996734619,4.636352062225342
A-B,128,sender,window2,delay2,B,receiver,6,False,True,2,4.347733020782471,,0.0007112026214599609,1.2457280158996582,6.030732154846191,0,0,0.179948091506958,0.06493091583251953,0.033532142639160156,0.012103796005249023,0.2905149459838867,0.09353599697351456,4.534656047821045,4.628191947937012
